Name,Location,Year,Kilometers_Driven,Owner_Type,Engine,Power,Seats,Price_Lakhs,Mileage_kmpl,Mileage_kmkg,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Current_Age,Price_Per_Year
Honda Amaze S i-Dtech,Kolkata,2013,50000,First,1498.0,98.6,5.0,3.25,25.8,13.0,False,False,True,12,0.2708333333333333
Skoda Laura Ambiente,Hyderabad,2008,113000,First,1896.0,106.0,5.0,4.5,17.5,13.0,False,False,True,17,0.2647058823529412
Renault Duster 85PS Diesel RxL,Delhi,2014,90000,First,1461.0,83.8,5.0,5.35,19.87,13.0,False,False,True,11,0.48636363636363633
Mahindra NuvoSport N6,Chennai,2017,29000,Second,1493.0,100.0,7.0,6.5,17.45,13.0,False,False,True,8,0.8125
Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000,First,1248.0,88.5,5.0,9.0,24.3,13.0,False,False,True,9,1.0
Hyundai i20 Asta Option 1.2,Kochi,2016,61012,First,1197.0,81.83,5.0,6.0,18.6,13.0,False,True,True,9,0.6666666666666666
Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459,First,1390.0,85.0,5.0,2.75,14.7,13.0,False,True,True,16,0.171875
Tata Indigo eCS GLX,Pune,2010,70500,First,1193.0,64.1,5.0,1.5,15.64,13.0,False,True,True,15,0.1
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2015,64103,First,1968.0,174.33,5.0,19.9,15.73,13.0,False,False,False,10,1.9899999999999998
Skoda Octavia Elegance 1.8 TSI AT,Mumbai,2014,76000,First,1798.0,177.5,5.0,10.0,14.7,13.0,False,True,False,11,0.9090909090909091
Toyota Etios Liva GD SP,Delhi,2014,104000,First,1364.0,67.06,5.0,3.0,23.59,13.0,False,False,True,11,0.2727272727272727
Maruti Swift 1.3 VXi,Kolkata,2010,42001,First,1497.0,98.6,5.0,2.11,16.1,13.0,False,True,True,15,0.14066666666666666
Mercedes-Benz B Class B180,Kochi,2014,37245,First,1595.0,120.7,5.0,11.96,14.8,13.0,False,True,False,11,1.0872727272727274
Honda Amaze S Diesel,Kolkata,2013,45000,First,1498.0,98.6,5.0,3.25,27.4,13.0,False,False,True,12,0.2708333333333333
Hyundai Verna 1.6 SX,Jaipur,2012,117837,Second,1582.0,126.32,5.0,4.75,22.32,13.0,False,False,True,13,0.36538461538461536
Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000,First,1461.0,83.8,5.0,5.95,20.46,13.0,False,False,True,11,0.5409090909090909
Hyundai Creta 1.6 VTVT S,Delhi,2015,27057,Second,1591.0,121.3,5.0,8.15,15.29,13.0,False,True,True,10,0.8150000000000001
Maruti Wagon R AMT VXI,Mumbai,2016,8500,First,998.0,67.0,5.0,4.22,20.51,13.0,False,True,False,9,0.46888888888888886
Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500,First,1796.0,186.0,5.0,10.5,11.74,13.0,False,True,False,15,0.7
Audi A8 L 3.0 TDI quattro,Delhi,2012,56000,First,2967.0,246.7,5.0,45.0,11.8,13.0,False,False,False,13,3.4615384615384617
Hyundai i10 Magna 1.1,Pune,2012,44000,Second,1086.0,68.05,5.0,2.9,19.81,13.0,False,True,True,13,0.22307692307692306
Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,2017,10500,First,1598.0,103.52,5.0,8.9,14.3,13.0,False,True,False,8,1.1125
Skoda Superb Style 1.8 TSI AT,Hyderabad,2017,26000,First,1798.0,177.46,5.0,26.0,14.67,13.0,False,True,False,8,3.25
Hyundai i20 Active 1.2 SX,Coimbatore,2018,25166,First,1197.0,81.86,5.0,8.22,17.19,13.0,False,True,True,7,1.1742857142857144
Honda Amaze VX i-DTEC,Kolkata,2014,64000,Second,1498.0,98.6,5.0,3.5,25.8,13.0,False,False,True,11,0.3181818181818182
Maruti Wagon R LXI,Chennai,2004,61000,Second,998.0,67.1,5.0,1.25,18.9,13.0,False,True,True,21,0.05952380952380952
Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000,First,1461.0,65.0,5.0,3.7,21.03,13.0,False,False,True,12,0.30833333333333335
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,First,2143.0,167.62,5.0,39.41,19.27,13.0,False,False,False,7,5.63
Maruti Wagon R VXI,Kolkata,2013,32000,First,998.0,67.04,5.0,2.65,22.5,13.0,False,True,True,12,0.22083333333333333
Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173,Second,1461.0,108.5,5.0,8.92,19.01,13.0,False,False,True,10,0.892
Mini Cooper Convertible S,Kochi,2017,26327,First,1998.0,189.08,4.0,35.67,16.82,13.0,False,True,False,8,4.45875
Ford Figo Diesel,Bangalore,2015,70436,First,1498.0,99.0,5.0,3.6,0.0,13.0,False,False,True,10,0.36
Tata Indica V2 DLS BSII,Jaipur,2007,200000,Second,1396.0,53.5,5.0,0.85,17.2,13.0,False,False,True,18,0.04722222222222222
Chevrolet Beat LT,Kochi,2016,60813,Second,1199.0,76.8,5.0,3.32,18.6,13.0,False,True,True,9,0.3688888888888889
Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000,First,1199.0,73.9,5.0,3.6,22.07,13.0,False,False,True,13,0.27692307692307694
Maruti Swift ZDi,Hyderabad,2016,64000,First,1248.0,74.0,5.0,6.8,22.9,13.0,False,False,True,9,0.7555555555555555
Ford Figo Diesel EXI,Kolkata,2012,41284,First,1399.0,68.05,5.0,2.5,20.0,13.0,False,False,True,13,0.19230769230769232
Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165,First,2755.0,171.5,7.0,19.64,11.36,13.0,False,False,False,6,3.2733333333333334
Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000,Second,2199.0,194.3,7.0,7.0,11.72,13.0,False,False,False,14,0.5
Honda City i-VTEC V,Kolkata,2011,32572,First,1497.0,117.3,5.0,3.87,17.4,13.0,False,True,True,14,0.2764285714285714
Hyundai i20 1.2 Magna Executive,Kochi,2018,14960,First,1197.0,81.83,5.0,6.27,18.6,13.0,False,True,True,7,0.8957142857142857
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980,First,2143.0,167.62,5.0,18.12,19.27,13.0,False,False,False,10,1.812
Chevrolet Beat Diesel LT,Mumbai,2013,74000,First,936.0,57.6,5.0,2.65,25.44,13.0,False,False,True,12,0.22083333333333333
Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847,First,1396.0,88.73,5.0,7.2,22.54,13.0,False,False,True,10,0.72
Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,First,2494.0,100.6,7.0,14.3,12.99,13.0,False,False,True,10,1.4300000000000002
Maruti Ertiga VDI,Chennai,2013,52000,First,1248.0,88.76,7.0,6.9,20.77,13.0,False,False,True,12,0.5750000000000001
Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000,First,2494.0,102.0,7.0,10.75,12.8,13.0,False,False,True,11,0.9772727272727273
Honda City i VTEC V,Kochi,2016,33915,First,1497.0,117.3,5.0,8.09,17.8,13.0,False,True,True,9,0.8988888888888888
BMW X1 sDrive20d,Ahmedabad,2014,82002,First,1995.0,184.0,5.0,18.5,17.05,13.0,False,False,False,11,1.6818181818181819
Hyundai Grand i10 CRDi Era,Mumbai,2017,33000,First,1120.0,70.0,5.0,4.75,24.0,13.0,False,False,True,8,0.59375
Maruti Ciaz 1.3 Alpha,Chennai,2016,34000,First,1248.0,88.5,5.0,8.45,28.09,13.0,False,False,True,9,0.9388888888888888
Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000,First,1598.0,103.6,5.0,3.5,20.5,13.0,False,False,True,13,0.2692307692307692
Hyundai Accent CRDi,Kochi,2006,160538,First,1493.0,82.0,5.0,1.8,13.1,13.0,False,False,True,19,0.09473684210526316
Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000,Second,1498.0,103.6,5.0,3.7,19.91,13.0,False,False,True,11,0.33636363636363636
Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575,First,1199.0,88.7,5.0,7.17,18.7,13.0,False,True,True,8,0.89625
Hyundai i10 Era,Jaipur,2010,83000,First,1086.0,68.05,5.0,1.75,19.81,13.0,False,True,True,15,0.11666666666666667
Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346,First,1995.0,183.0,5.0,21.99,16.38,13.0,False,False,False,7,3.141428571428571
Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000,First,2393.0,147.8,7.0,18.65,13.68,13.0,False,False,True,8,2.33125
Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,Third,796.0,35.0,5.0,1.85,19.7,13.0,False,True,True,14,0.13214285714285715
Maruti Swift VXI BSIV,Coimbatore,2017,27872,Second,1197.0,81.8,5.0,5.95,20.4,13.0,False,True,True,8,0.74375
Hyundai Grand i10 Magna,Mumbai,2014,16514,First,1197.0,82.0,5.0,3.75,18.9,13.0,False,True,True,11,0.3409090909090909
Maruti Swift VDI,Pune,2012,120000,First,1248.0,74.0,5.0,3.75,22.9,13.0,False,False,True,13,0.28846153846153844
Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275,First,1582.0,126.2,5.0,2.6,22.0,13.0,False,False,True,17,0.15294117647058825
Hyundai i20 1.2 Sportz,Mumbai,2010,52000,First,1197.0,80.0,5.0,2.8,17.0,13.0,False,True,True,15,0.18666666666666665
Mercedes-Benz GLE 350d,Coimbatore,2017,29819,First,2987.0,254.79,5.0,61.29,11.57,13.0,False,False,False,8,7.66125
Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000,Second,2148.0,170.0,5.0,18.0,15.8,13.0,False,False,True,11,1.6363636363636365
Maruti Ritz ZDi,Hyderabad,2014,88500,First,1248.0,73.94,5.0,4.35,23.2,13.0,False,False,True,11,0.39545454545454545
Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000,First,1582.0,126.2,5.0,13.75,19.67,13.0,False,False,True,9,1.5277777777777777
Maruti A-Star Vxi,Pune,2010,67000,First,998.0,66.1,5.0,2.0,19.0,13.0,False,True,True,15,0.13333333333333333
Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000,First,1461.0,108.45,5.0,10.0,19.64,13.0,False,False,True,9,1.1111111111111112
Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000,First,1248.0,76.0,5.0,1.65,17.8,13.0,False,False,True,15,0.11
BMW X3 xDrive30d M Sport,Coimbatore,2017,51982,First,2993.0,258.0,5.0,45.77,16.55,13.0,False,False,False,8,5.72125
Hyundai i10 Sportz,Bangalore,2010,36000,Second,1197.0,78.9,5.0,3.25,20.36,13.0,False,True,True,15,0.21666666666666667
Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,First,2494.0,102.0,7.0,12.8,12.8,13.0,False,False,True,9,1.4222222222222223
Maruti Zen VXI BSII,Mumbai,2002,60000,Third,993.0,60.0,5.0,0.55,17.3,13.0,False,True,True,23,0.02391304347826087
Maruti Swift VDI,Hyderabad,2018,31025,First,1248.0,74.0,5.0,7.15,28.4,13.0,False,False,True,7,1.0214285714285716
Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000,Second,2179.0,120.0,8.0,7.0,12.05,13.0,False,False,True,12,0.5833333333333334
Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,First,1248.0,74.0,5.0,3.75,22.95,13.0,False,False,True,8,0.46875
Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695,First,999.0,123.24,5.0,8.5,18.88,13.0,False,True,True,8,1.0625
Maruti Swift Dzire ZDI,Jaipur,2012,73000,First,1248.0,74.0,5.0,4.35,23.4,13.0,False,False,True,13,0.3346153846153846
Maruti Alto 800 LXI,Kochi,2016,32227,First,796.0,47.3,5.0,3.26,22.74,13.0,False,True,True,9,0.3622222222222222
Honda City 1.5 S MT,Jaipur,2011,55000,First,1497.0,118.0,5.0,4.21,17.0,13.0,False,True,True,14,0.3007142857142857
Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287,First,2967.0,241.4,7.0,70.36,12.07,13.0,False,False,False,7,10.051428571428572
Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000,Second,1896.0,105.0,5.0,2.95,17.0,13.0,False,False,False,16,0.184375
Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308,First,1591.0,121.3,5.0,4.28,17.1,13.0,False,True,True,13,0.32923076923076927
Honda City 1.5 V AT,Jaipur,2009,78442,First,1497.0,118.0,5.0,3.57,16.8,13.0,False,True,False,16,0.223125
Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000,First,1396.0,88.8,5.0,3.11,21.9,13.0,False,False,True,12,0.25916666666666666
Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051,First,1396.0,98.6,5.0,5.96,15.0,13.0,False,True,False,11,0.5418181818181819
Volkswagen Vento Diesel Highline,Hyderabad,2011,69000,First,1598.0,103.6,5.0,4.7,20.54,13.0,False,False,True,14,0.33571428571428574
Honda City i VTEC VX,Ahmedabad,2014,49000,First,1497.0,117.3,5.0,6.9,17.4,13.0,False,True,True,11,0.6272727272727273
Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000,First,1248.0,74.0,5.0,5.25,22.95,13.0,False,False,True,7,0.75
BMW 5 Series 2003-2012 520d,Pune,2015,64000,First,1995.0,177.0,5.0,28.0,18.48,13.0,False,False,False,10,2.8
Maruti Wagon R LXI Minor,Delhi,2009,60000,First,1061.0,67.0,5.0,1.35,18.9,13.0,False,True,True,16,0.084375
Honda Jazz VX,Delhi,2015,62178,First,1199.0,88.7,5.0,4.85,18.2,13.0,False,True,True,10,0.485
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006,First,1896.0,105.0,5.0,6.7,15.0,13.0,False,False,True,13,0.5153846153846154
Hyundai i10 Magna 1.2,Hyderabad,2010,74000,First,1197.0,78.9,5.0,3.1,20.36,13.0,False,True,True,15,0.20666666666666667
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,77771,First,2143.0,170.0,5.0,18.64,19.27,13.0,False,False,False,10,1.864
Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275,First,1197.0,78.9,5.0,2.8,20.36,13.0,False,True,True,13,0.21538461538461537
Toyota Innova Crysta 2.4 ZX MT,Chennai,2016,48000,First,2393.0,147.8,7.0,20.25,13.68,13.0,False,False,True,9,2.25
Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,31652,First,1968.0,174.33,5.0,26.78,17.68,13.0,False,False,False,10,2.678
Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000,Second,2494.0,100.6,7.0,8.26,12.99,13.0,False,False,True,15,0.5506666666666666
Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978,First,1198.0,73.9,5.0,3.89,16.47,13.0,False,True,True,10,0.389
Maruti Alto K10 LXI,Hyderabad,2011,70000,First,998.0,67.1,5.0,2.1,20.92,13.0,False,True,True,14,0.15
Honda City i-VTEC CVT ZX,Mumbai,2017,15000,First,1497.0,117.3,5.0,12.69,18.0,13.0,False,True,False,8,1.58625
Tata Indigo LX,Coimbatore,2013,59138,First,1405.0,70.0,5.0,2.58,17.0,13.0,False,False,True,12,0.215
Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,61726,First,1968.0,174.33,5.0,20.77,17.68,13.0,False,False,False,11,1.8881818181818182
Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000,First,2143.0,136.0,5.0,20.26,17.9,13.0,False,False,False,10,2.0260000000000002
Maruti Celerio VXI AT,Hyderabad,2014,77815,First,998.0,67.04,5.0,4.25,23.1,13.0,False,True,False,11,0.38636363636363635
Mercedes-Benz GLE 250d,Hyderabad,2017,29000,First,2143.0,201.15,5.0,57.0,17.9,13.0,False,False,False,8,7.125
Land Rover Range Rover HSE Dynamic,Delhi,2017,44000,First,2179.0,187.7,5.0,44.0,12.7,13.0,False,False,False,8,5.5
Volkswagen Vento Diesel Trendline,Hyderabad,2011,108626,First,1598.0,103.6,5.0,3.65,20.54,13.0,False,False,True,14,0.26071428571428573
Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791,First,796.0,35.0,5.0,2.05,14.0,13.0,False,True,True,13,0.1576923076923077
Honda Brio 1.2 VX MT,Kochi,2012,91931,First,1198.0,86.8,5.0,3.13,18.5,13.0,False,True,True,13,0.24076923076923076
Tata Sumo Delux,Hyderabad,2000,158000,Second,2956.0,83.1,7.0,1.5,14.07,13.0,False,False,True,25,0.06
Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,First,1248.0,75.0,5.0,2.85,18.0,13.0,False,False,True,13,0.21923076923076923
Maruti Wagon R LXI BS IV,Delhi,2012,65000,First,998.0,67.1,5.0,2.65,18.9,13.0,False,True,True,13,0.20384615384615384
Mahindra XUV500 W8 4WD,Hyderabad,2015,88428,First,2179.0,140.0,7.0,10.6,16.0,13.0,False,False,True,10,1.06
Tata Indigo LS Dicor,Pune,2008,138000,Second,1396.0,70.0,5.0,1.25,17.1,13.0,False,False,True,17,0.07352941176470588
Maruti Ertiga Paseo VXI,Mumbai,2018,18000,First,1373.0,93.7,7.0,8.25,16.02,13.0,False,True,True,7,1.1785714285714286
Honda Accord 2.4 A/T,Mumbai,2011,60000,First,2354.0,177.6,5.0,4.45,11.7,13.0,False,True,False,14,0.3178571428571429
Maruti Swift Dzire VDi,Kolkata,2012,48000,First,1248.0,73.9,5.0,3.7,19.3,13.0,False,False,True,13,0.2846153846153846
Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000,First,1399.0,68.0,5.0,2.8,17.8,13.0,False,False,True,16,0.175
Honda City ZX GXi,Kolkata,2008,40000,First,1497.0,78.0,5.0,1.8,17.7,13.0,False,True,True,17,0.10588235294117647
Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495,First,1968.0,174.33,5.0,21.95,17.68,13.0,False,False,False,11,1.9954545454545454
BMW 6 Series 640d Gran Coupe,Mumbai,2011,30000,First,2993.0,313.0,4.0,49.0,9.52,13.0,False,False,False,14,3.5
Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430,First,2967.0,245.0,7.0,62.67,14.75,13.0,False,False,False,8,7.83375
Hyundai i20 1.4 CRDi Asta,Pune,2012,83000,First,1396.0,90.0,5.0,5.5,23.0,13.0,False,False,True,13,0.4230769230769231
Hyundai i10 Sportz AT,Bangalore,2009,37000,Third,1197.0,78.9,5.0,2.95,16.95,13.0,False,True,False,16,0.184375
Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,28503,First,1199.0,88.7,5.0,6.86,19.0,13.0,False,True,False,9,0.7622222222222222
Maruti Swift VDI BSIV,Hyderabad,2015,76496,First,1248.0,74.0,5.0,6.15,25.2,13.0,False,False,True,10,0.615
Hyundai i20 Asta 1.2,Pune,2011,79152,Second,1197.0,82.85,5.0,3.3,18.5,13.0,False,True,True,14,0.2357142857142857
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2011,32000,First,1198.0,73.9,5.0,2.55,16.47,13.0,False,True,True,14,0.18214285714285713
Maruti Alto LXi,Ahmedabad,2009,35000,First,796.0,46.3,5.0,1.5,19.7,13.0,False,True,True,16,0.09375
Toyota Corolla H4,Chennai,2004,105000,Second,1794.0,125.0,5.0,2.5,11.3,13.0,False,True,False,21,0.11904761904761904
Maruti Alto LXi,Chennai,2006,56000,Second,796.0,46.3,5.0,1.4,19.7,13.0,False,True,True,19,0.07368421052631578
Tata Manza ELAN Quadrajet BS IV,Pune,2012,73000,First,1248.0,88.8,5.0,3.4,21.12,13.0,False,False,True,13,0.26153846153846155
Maruti Alto LXi,Pune,2012,38000,First,796.0,46.3,5.0,2.25,19.7,13.0,False,True,True,13,0.17307692307692307
Skoda Octavia Ambition Plus 2.0 TDI AT,Kolkata,2013,775000,First,1968.0,141.0,5.0,7.5,19.3,13.0,False,False,False,12,0.625
Toyota Corolla H4,Kolkata,2008,80000,First,1794.0,125.0,5.0,2.8,11.3,13.0,False,True,False,17,0.16470588235294117
Hyundai i20 Asta Option 1.2,Coimbatore,2016,24973,First,1197.0,81.83,5.0,7.66,18.6,13.0,False,True,True,9,0.8511111111111112
Maruti Vitara Brezza LDi,Chennai,2016,45000,First,1248.0,88.5,5.0,7.15,24.3,13.0,False,False,True,9,0.7944444444444445
Honda City 1.5 V MT,Delhi,2010,87430,First,1497.0,118.0,5.0,3.5,17.0,13.0,False,True,True,15,0.23333333333333334
Tata Indica Vista Aqua 1.3 Quadrajet,Hyderabad,2014,133944,Second,1248.0,75.0,5.0,3.5,18.0,13.0,False,False,True,11,0.3181818181818182
Honda Amaze S i-Dtech,Kolkata,2013,57000,First,1498.0,98.6,5.0,3.45,25.8,13.0,False,False,True,12,0.28750000000000003
Hyundai EON D Lite Plus,Coimbatore,2016,27904,First,814.0,55.2,5.0,3.55,21.1,13.0,False,True,True,9,0.39444444444444443
BMW 3 Series Luxury Line,Kochi,2015,30717,Second,1995.0,190.0,5.0,25.99,21.76,13.0,False,False,False,10,2.5989999999999998
Hyundai Verna 1.6 SX,Bangalore,2012,80000,First,1582.0,126.32,5.0,5.25,22.32,13.0,False,False,True,13,0.40384615384615385
Tata Manza Club Class Quadrajet90 LS,Ahmedabad,2013,47304,First,1248.0,88.8,5.0,2.9,21.02,13.0,False,False,True,12,0.24166666666666667
Skoda Octavia RS,Jaipur,2005,100000,First,1984.0,227.0,5.0,2.05,14.45,13.0,False,True,False,20,0.1025
Maruti Alto K10 VXI,Pune,2017,30000,First,998.0,67.1,5.0,3.75,24.07,13.0,False,True,True,8,0.46875
Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,68000,First,1498.0,89.84,5.0,6.75,22.7,13.0,False,False,True,11,0.6136363636363636
Chevrolet Spark 1.0 LS,Kolkata,2011,21000,Second,995.0,62.0,5.0,0.95,18.0,13.0,False,True,True,14,0.06785714285714285
Jaguar XF 2.0 Diesel Portfolio,Hyderabad,2017,21000,First,1999.0,177.0,5.0,52.0,19.33,13.0,False,False,False,8,6.5
Honda CR-V RVi MT,Jaipur,2007,119000,Third,1997.0,141.1,5.0,3.91,13.1,13.0,False,True,True,18,0.21722222222222223
Skoda Superb L&K 1.8 TSI AT,Kochi,2019,13747,First,1798.0,177.46,5.0,27.3,14.67,13.0,False,True,False,6,4.55
Hyundai i10 Magna 1.2,Chennai,2009,620000,First,1197.0,78.9,5.0,2.7,20.36,13.0,False,True,True,16,0.16875
Maruti Swift LDI,Delhi,2013,70000,First,1248.0,74.0,5.0,3.5,22.9,13.0,False,False,True,12,0.2916666666666667
Maruti Swift Dzire VXi AT,Mumbai,2016,18000,First,1197.0,83.14,5.0,6.2,18.5,13.0,False,True,False,9,0.6888888888888889
Nissan Micra Diesel XV,Chennai,2011,83000,First,1461.0,63.1,5.0,2.75,23.08,13.0,False,False,True,14,0.19642857142857142
Maruti Swift Dzire Tour LDI,Mumbai,2015,130000,First,1248.0,74.0,5.0,3.25,23.4,13.0,False,False,True,10,0.325
Ford Fiesta Classic 1.4 Duratorq CLXI,Pune,2012,63400,First,1399.0,67.0,5.0,3.25,17.8,13.0,False,False,True,13,0.25
Maruti Zen LX,Kolkata,2003,65000,First,993.0,60.0,5.0,0.65,17.3,13.0,False,True,True,22,0.029545454545454545
Mini Clubman Cooper S,Pune,2017,8350,First,1998.0,192.0,5.0,35.0,13.8,13.0,False,True,True,8,4.375
Toyota Etios GD,Kolkata,2014,45000,First,1364.0,67.05,5.0,3.25,23.59,13.0,False,False,True,11,0.29545454545454547
Maruti Alto 800 2016-2019 LXI,Kolkata,2018,26200,First,796.0,47.3,5.0,2.9,24.7,13.0,False,True,True,7,0.41428571428571426
Maruti Alto VXi,Bangalore,2011,11000,Third,796.0,47.0,5.0,2.9,18.9,13.0,False,True,True,14,0.20714285714285713
BMW X5 3.0d,Bangalore,2009,90000,Second,2993.0,235.0,5.0,17.75,11.0,13.0,False,False,False,16,1.109375
Nissan Teana XV,Mumbai,2015,74000,Second,2496.0,179.5,5.0,8.25,11.07,13.0,False,True,False,10,0.825
Hyundai Grand i10 AT Asta,Coimbatore,2015,37081,First,1197.0,82.0,5.0,5.77,18.9,13.0,False,True,False,10,0.577
Maruti Vitara Brezza ZDi Plus,Hyderabad,2017,39000,First,1248.0,88.5,5.0,9.49,24.3,13.0,False,False,True,8,1.18625
Audi Q7 3.0 TDI Quattro Premium Plus,Mumbai,2008,99000,Third,2967.0,241.4,7.0,12.95,12.07,13.0,False,False,False,17,0.7617647058823529
Mercedes-Benz GLA Class 200 CDI,Chennai,2015,38000,First,2143.0,136.0,5.0,20.0,17.9,13.0,False,False,False,10,2.0
Maruti 800 AC,Chennai,2007,72000,Third,796.0,37.0,4.0,1.0,16.1,13.0,False,True,True,18,0.05555555555555555
Renault Duster 85PS Diesel RxL,Chennai,2015,93000,Second,1461.0,83.8,5.0,7.1,20.45,13.0,False,False,True,10,0.71
Toyota Corolla Altis D-4D GL,Mumbai,2017,5900,First,1364.0,87.2,5.0,16.5,21.43,13.0,False,False,True,8,2.0625
Mercedes-Benz New C-Class 220,Chennai,2014,25000,First,2148.0,170.0,5.0,26.0,15.8,13.0,False,False,True,11,2.3636363636363638
Maruti Ritz VDi,Hyderabad,2010,68000,Second,1248.0,73.9,5.0,3.2,21.1,13.0,False,False,True,15,0.21333333333333335
Honda BRV i-VTEC V CVT,Kochi,2017,35676,First,1497.0,117.3,7.0,9.48,16.0,13.0,False,True,False,8,1.185
Hyundai Xcent 1.1 CRDi Base,Kochi,2015,74310,First,1120.0,71.0,5.0,4.0,24.4,13.0,False,False,True,10,0.4
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Jaipur,2014,59364,First,2143.0,203.0,5.0,26.5,14.21,13.0,False,False,False,11,2.409090909090909
Mercedes-Benz B Class B180,Kochi,2014,41380,Second,1595.0,120.7,5.0,11.77,14.8,13.0,False,True,False,11,1.07
Mercedes-Benz E-Class 2015-2017 E250 Edition E,Bangalore,2017,33900,First,2143.0,204.0,5.0,37.0,15.0,13.0,False,False,False,8,4.625
Honda City i VTEC VX Option,Mumbai,2016,28000,First,1497.0,117.3,5.0,8.75,17.8,13.0,False,True,True,9,0.9722222222222222
Honda City 1.5 S MT,Chennai,2011,93982,First,1497.0,118.0,5.0,3.75,17.0,13.0,False,True,True,14,0.26785714285714285
Hyundai Verna Transform VTVT,Pune,2010,95000,First,1599.0,103.2,5.0,2.5,16.2,13.0,False,True,True,15,0.16666666666666666
